"Slide Number","Topic","Subject","Title","Category","Filename"
"23","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Exercise","Demonstration","source_pages/slide-23.png"
"24","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Exercise Goals","Demonstration","source_pages/slide-24.png"
"25","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Debug Exercise","Demonstration","source_pages/slide-25.png"
"26","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Source Slide 26","Image","source_pages/slide-26.png"
"27","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Exercise","Demonstration","source_pages/slide-27.png"
"28","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Exercise Goals","Demonstration","source_pages/slide-28.png"
"29","Constructors and Constructor Overloading","Constructors and Constructor Overloading","Debug Exercise","Demonstration","source_pages/slide-29.png"
"30","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 30","Section Divider","source_pages/slide-30.png"
"31","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","7.7 Destructors","Image","source_pages/slide-31.png"
"32","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 32","Image","source_pages/slide-32.png"
"33","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","• Constructors!","Image","source_pages/slide-33.png"
"34","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","11.1 The this pointer","Image","source_pages/slide-34.png"
"35","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","The Problem","Opening Question","source_pages/slide-35.png"
"36","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Problem","Opening Question","source_pages/slide-36.png"
"37","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 37","Image","source_pages/slide-37.png"
"38","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","• Referring to parts of an object.","Image","source_pages/slide-38.png"
"39","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","this pointer","Image","source_pages/slide-39.png"
"40","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 40","Image","source_pages/slide-40.png"
"41","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","• Constructors!","Image","source_pages/slide-41.png"
"42","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","What’s Going On?","Image","source_pages/slide-42.png"
"43","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Use Case","Image","source_pages/slide-43.png"
"44","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","First Example","Image","source_pages/slide-44.png"
"45","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 45","Image","source_pages/slide-45.png"
"46","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Second Example","Image","source_pages/slide-46.png"
"47","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","Source Slide 47","Image","source_pages/slide-47.png"
"48","The this Pointer and Constant Member Functions","The this Pointer and Constant Member Functions","What this means …","Image","source_pages/slide-48.png"
"49","Static Members","Static Members","11.2 Static Members","Section Divider","source_pages/slide-49.png"
"50","Static Members","Static Members","Problem","Opening Question","source_pages/slide-50.png"
"51","Static Members","Static Members","Source Slide 51","Image","source_pages/slide-51.png"
"52","Static Members","Static Members","Source Slide 52","Image","source_pages/slide-52.png"
"53","Static Members","Static Members","Static Members","Image","source_pages/slide-53.png"
"54","Static Members","Static Members","Source Slide 54","Image","source_pages/slide-54.png"
"55","Static Members","Static Members","Source Slide 55","Image","source_pages/slide-55.png"
"56","Static Members","Static Members","Source Slide 56","Image","source_pages/slide-56.png"
"57","Static Members","Static Members","Source Slide 57","Image","source_pages/slide-57.png"
"58","Static Members","Static Members","Programming Exercise","Demonstration","source_pages/slide-58.png"
"59","Operator Overloading Preview","Operator Overloading Preview","Exercise Goals","Demonstration","source_pages/slide-59.png"
"60","Operator Overloading Preview","Operator Overloading Preview","Programming Exercise","Demonstration","source_pages/slide-60.png"
"61","Operator Overloading Preview","Operator Overloading Preview","What’s this section","Image","source_pages/slide-61.png"
"62","Operator Overloading Preview","Operator Overloading Preview","Ch 11 - More OOP","Image","source_pages/slide-62.png"
"63","Operator Overloading Preview","Operator Overloading Preview","63","Image","source_pages/slide-63.png"
"64","Operator Overloading Preview","Operator Overloading Preview","Chapter 11 - More About Classes and OOP","Image","source_pages/slide-64.png"

