"Slide Number","Topic","Subject","Title","Category","Filename"
"49","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Source Slide 49","Image","source_pages/slide-49.png"
"50","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","• But the program works!","Image","source_pages/slide-50.png"
"51","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Source Slide 51","Image","source_pages/slide-51.png"
"52","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Source Slide 52","Image","source_pages/slide-52.png"
"53","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","• This is actually very bad.","Image","source_pages/slide-53.png"
"54","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Assignment operator","Image","source_pages/slide-54.png"
"55","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Copy constructor","Image","source_pages/slide-55.png"
"56","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","function calls","Image","source_pages/slide-56.png"
"57","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","Hard Drive","Image","source_pages/slide-57.png"
"58","Shallow Copies and the Serialization Problem","Shallow Copies and the Serialization Problem","How do we x it?","Process Pattern","source_pages/slide-58.png"
"59","Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-59.png"
"60","Programming Exercise","","Exercise Goals","Demonstration","source_pages/slide-60.png"
"61","Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-61.png"
"62","Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-62.png"
"63","Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-63.png"
"64","Lecture Wrap-Up","","What’s this section","Section Divider","source_pages/slide-64.png"
"65","Lecture Wrap-Up","","Agenda","Agenda","source_pages/slide-65.png"
"66","Lecture Wrap-Up","","Key Takeaway","Image","source_pages/slide-66.png"
"67","Lecture Wrap-Up","","67","Image","source_pages/slide-67.png"
"68","Lecture Wrap-Up","","Agenda","Agenda","source_pages/slide-68.png"
"69","Lecture Wrap-Up","","We x this …","Image","source_pages/slide-69.png"
"70","Lecture Wrap-Up","","Source Slide 70","Image","source_pages/slide-70.png"
"71","Lecture Wrap-Up","","Source Slide 71","Image","source_pages/slide-71.png"
"72","Lecture Wrap-Up","","• Now let’s put joan in her own scope and then go","Image","source_pages/slide-72.png"
"73","Lecture Wrap-Up","","Source Slide 73","Image","source_pages/slide-73.png"
"74","Lecture Wrap-Up","","Source Slide 74","Image","source_pages/slide-74.png"
"75","Desk Check","","What’s My Output?","Section Divider","source_pages/slide-75.png"
"76","Desk Check","","Exercise Goals","Demonstration","source_pages/slide-76.png"
"77","Desk Check","","Desk Check Exercise","Demonstration","source_pages/slide-77.png"
"78","Desk Check","","Source Slide 78","Image","source_pages/slide-78.png"
"79","Desk Check","","Source Slide 79","Image","source_pages/slide-79.png"

