"Slide Number","Topic","Subject","Title","Category","Filename"
"25","C-Strings and Character Arrays","C-Strings and Character Arrays","C-string and C++ string","Image","source_pages/slide-25.png"
"26","C-String Library Functions","C-String Library Functions","12.2 Library Functions for","Section Divider","source_pages/slide-26.png"
"27","C-String Library Functions","C-String Library Functions","#include <cstring>","Image","source_pages/slide-27.png"
"28","C-String Library Functions","C-String Library Functions","28","Image","source_pages/slide-28.png"
"29","C-String Library Functions","C-String Library Functions","What’s My Output?","Image","source_pages/slide-29.png"
"30","C-String Library Functions","C-String Library Functions","Exercise Goals","Demonstration","source_pages/slide-30.png"
"31","C-String Library Functions","C-String Library Functions","Desk Check Exercise","Demonstration","source_pages/slide-31.png"
"32","C-String Library Functions","C-String Library Functions","Source Slide 32","Image","source_pages/slide-32.png"
"33","C-String Library Functions","C-String Library Functions","Source Slide 33","Image","source_pages/slide-33.png"
"34","String and Numeric Conversions","String and Numeric Conversions","12.3 Conversions","Section Divider","source_pages/slide-34.png"
"35","String and Numeric Conversions","String and Numeric Conversions","“The C++ libraries provide functions and","Image","source_pages/slide-35.png"
"36","String and Numeric Conversions","String and Numeric Conversions","Can’t process strings like other numeric types.","Process Pattern","source_pages/slide-36.png"
"37","String and Numeric Conversions","String and Numeric Conversions","• There are 2 ways to convert ….","Process Pattern","source_pages/slide-37.png"
"38","String and Numeric Conversions","String and Numeric Conversions","stringstream conversion","Image","source_pages/slide-38.png"
"39","String and Numeric Conversions","String and Numeric Conversions","Examples","Image","source_pages/slide-39.png"
"40","String and Numeric Conversions","String and Numeric Conversions","Source Slide 40","Image","source_pages/slide-40.png"
"41","String and Numeric Conversions","String and Numeric Conversions","Source Slide 41","Image","source_pages/slide-41.png"
"42","String and Numeric Conversions","String and Numeric Conversions","Source Slide 42","Image","source_pages/slide-42.png"
"43","String and Numeric Conversions","String and Numeric Conversions","Source Slide 43","Image","source_pages/slide-43.png"
"44","String and Numeric Conversions","String and Numeric Conversions","• But can't we perform concatenation on a string by","Image","source_pages/slide-44.png"
"45","String and Numeric Conversions","String and Numeric Conversions","• But can't we perform concatenation on a string by","Image","source_pages/slide-45.png"
"46","String and Numeric Conversions","String and Numeric Conversions","Source Slide 46","Image","source_pages/slide-46.png"
"47","String and Numeric Conversions","String and Numeric Conversions","Source Slide 47","Image","source_pages/slide-47.png"
"48","String and Numeric Conversions","String and Numeric Conversions","Another way to convert (C11 conversion","Image","source_pages/slide-48.png"
"49","String and Numeric Conversions","String and Numeric Conversions","Source Slide 49","Image","source_pages/slide-49.png"
"50","String and Numeric Conversions","String and Numeric Conversions","Source Slide 50","Image","source_pages/slide-50.png"
"51","String and Numeric Conversions","String and Numeric Conversions","Where are these string","Image","source_pages/slide-51.png"
"52","String and Numeric Conversions","String and Numeric Conversions","Where are these string","Image","source_pages/slide-52.png"
"53","String and Numeric Conversions","String and Numeric Conversions","Which one to use?","Image","source_pages/slide-53.png"
"54","Writing C-String Handling Functions","Writing C-String Handling Functions","12.4 Writing Your Own C-","Section Divider","source_pages/slide-54.png"
"55","Writing C-String Handling Functions","Writing C-String Handling Functions","• Not uncommon given all the problems with the","Opening Question","source_pages/slide-55.png"
"56","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 56","Image","source_pages/slide-56.png"
"57","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 57","Image","source_pages/slide-57.png"
"58","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 58","Image","source_pages/slide-58.png"
"59","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 59","Image","source_pages/slide-59.png"
"60","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 60","Image","source_pages/slide-60.png"
"61","Writing C-String Handling Functions","Writing C-String Handling Functions","Source Slide 61","Image","source_pages/slide-61.png"
"62","Peer Review and Programming Exercise","","Peer Review","Demonstration","source_pages/slide-62.png"
"63","Peer Review and Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-63.png"
"64","Peer Review and Programming Exercise","","Exercise Goals","Demonstration","source_pages/slide-64.png"
"65","Peer Review and Programming Exercise","","Programming Exercise","Demonstration","source_pages/slide-65.png"
"66","Lecture Wrap-Up","","What’s this section","Section Divider","source_pages/slide-66.png"
"67","Lecture Wrap-Up","","Agenda","Agenda","source_pages/slide-67.png"
"68","Lecture Wrap-Up","","68","Image","source_pages/slide-68.png"
"69","Lecture Wrap-Up","","Ch 11 - More OOP","Image","source_pages/slide-69.png"
"70","Lecture Wrap-Up","","Homework 2 Peer Review due Sunday.","Demonstration","source_pages/slide-70.png"
"71","Homework Preflight","","Source Slide 71","Section Divider","source_pages/slide-71.png"
"72","Homework Preflight","","Homework Pre ight","Demonstration","source_pages/slide-72.png"
"73","Homework Preflight","","Exercise Goals","Demonstration","source_pages/slide-73.png"
"74","Homework Preflight","","Task","Demonstration","source_pages/slide-74.png"
"75","Homework Preflight","","Task - II","Demonstration","source_pages/slide-75.png"
"76","Homework Preflight","","Task - III","Demonstration","source_pages/slide-76.png"
"77","Lightning Review and Class Starters","","Lightning Review","Demonstration","source_pages/slide-77.png"
"78","Lightning Review and Class Starters","","78","Image","source_pages/slide-78.png"
"79","Lightning Review and Class Starters","","79","Image","source_pages/slide-79.png"
"80","Lightning Review and Class Starters","","80","Image","source_pages/slide-80.png"
"81","Lightning Review and Class Starters","","81","Image","source_pages/slide-81.png"
"82","Lightning Review and Class Starters","","82","Image","source_pages/slide-82.png"
"83","Lightning Review and Class Starters","","83","Image","source_pages/slide-83.png"
"84","Lightning Review and Class Starters","","Class Starters","Demonstration","source_pages/slide-84.png"
"85","Lightning Review and Class Starters","","What’s the difference …","Image","source_pages/slide-85.png"
"86","Lightning Review and Class Starters","","86","Image","source_pages/slide-86.png"
"87","Lightning Review and Class Starters","","Sentence Starters","Demonstration","source_pages/slide-87.png"

